,Sensor No,Temp,Time
328,17,24.8296,2021-06-03 07:45:09
329,17,24.8296,2021-06-03 07:45:24
330,17,24.8296,2021-06-03 07:45:36
331,17,24.8296,2021-06-03 07:46:10
332,17,24.8296,2021-06-03 07:46:51
333,17,24.8296,2021-06-03 07:47:55
334,17,24.8296,2021-06-03 07:49:02
335,17,24.8296,2021-06-03 07:50:06
336,17,25.2027,2021-06-03 07:53:14
337,17,25.2027,2021-06-03 07:53:37
338,17,25.2027,2021-06-03 07:55:01
339,17,25.2027,2021-06-03 07:55:38
340,17,25.2027,2021-06-03 07:56:18
341,17,25.2027,2021-06-03 08:07:35
342,17,25.2027,2021-06-03 08:12:44
343,17,25.2027,2021-06-03 08:13:08
344,17,25.2027,2021-06-03 08:13:23
345,17,25.6302,2021-06-03 08:21:41
346,17,25.6302,2021-06-03 08:22:54
347,17,25.6302,2021-06-03 08:23:42
348,17,25.6302,2021-06-03 08:26:50
349,17,25.6302,2021-06-03 08:27:25
350,17,25.6302,2021-06-03 08:27:46
351,17,25.6302,2021-06-03 08:28:47
352,17,25.6302,2021-06-03 08:29:27
353,17,25.6302,2021-06-03 08:30:57
354,17,25.6302,2021-06-03 08:31:09
355,17,25.6302,2021-06-03 08:31:43
356,17,25.6302,2021-06-03 08:32:17
357,17,25.6302,2021-06-03 08:33:08
358,17,25.6302,2021-06-03 08:46:55
359,17,25.6302,2021-06-03 08:48:29
360,17,25.6302,2021-06-03 08:48:50
361,17,25.6302,2021-06-03 08:49:43
362,17,25.8731,2021-06-03 08:53:15
363,17,25.8731,2021-06-03 08:54:27
364,17,25.8731,2021-06-03 08:55:38
365,17,25.8731,2021-06-03 08:57:20
366,17,25.8731,2021-06-03 08:57:35
367,17,25.8731,2021-06-03 08:57:55
368,17,25.8731,2021-06-03 08:58:13
369,17,25.8731,2021-06-03 08:58:26
370,17,25.8731,2021-06-03 08:58:54
371,17,25.8731,2021-06-03 09:02:00
372,17,27.2378,2021-06-03 10:58:52
373,17,27.2378,2021-06-03 11:19:19
374,17,27.1667,2021-06-03 11:42:16
375,17,27.1667,2021-06-03 11:43:13
376,17,27.1667,2021-06-03 11:45:02
377,17,27.1667,2021-06-03 11:45:29
378,17,27.1985,2021-06-03 12:40:11
379,17,27.1985,2021-06-03 12:53:42
380,17,27.4223,2021-06-03 14:07:08
381,17,27.4284,2021-06-03 14:31:28
382,17,27.4284,2021-06-03 14:53:37
383,17,27.3695,2021-06-03 15:06:24
384,17,27.3695,2021-06-03 15:12:36
385,17,27.3695,2021-06-03 15:13:35
386,17,27.3695,2021-06-03 15:14:49
387,17,27.3695,2021-06-03 15:15:38
388,17,27.3695,2021-06-03 15:16:38
389,17,27.3695,2021-06-03 15:17:33
390,17,27.3695,2021-06-03 15:17:58
391,17,27.3695,2021-06-03 15:18:34
392,17,27.3695,2021-06-03 15:21:11
393,17,27.3695,2021-06-03 15:22:58
394,17,27.3695,2021-06-03 15:23:34
395,17,27.3695,2021-06-03 15:24:21
396,17,27.3695,2021-06-03 15:25:15
397,17,27.3751,2021-06-03 15:26:34
398,17,27.3751,2021-06-03 15:32:48
399,17,27.3751,2021-06-03 15:33:04
400,17,27.3751,2021-06-03 15:33:23
401,17,27.3751,2021-06-03 15:33:58
402,17,27.3751,2021-06-03 15:34:23
403,17,27.3751,2021-06-03 15:34:37
404,17,27.3751,2021-06-03 15:35:15
405,17,27.3751,2021-06-03 15:40:02
406,17,27.3751,2021-06-03 15:42:57
407,17,27.3751,2021-06-03 15:45:06
408,17,27.3751,2021-06-03 15:45:27
409,17,27.3751,2021-06-03 15:46:46
410,17,27.3751,2021-06-03 15:47:50
411,17,27.3751,2021-06-03 15:53:03
412,17,27.3751,2021-06-03 15:53:35
413,17,27.4488,2021-06-03 16:25:23
414,17,27.4958,2021-06-03 16:28:17
415,17,27.4958,2021-06-03 16:29:30
416,17,27.4958,2021-06-03 16:29:54
417,17,27.4958,2021-06-03 16:30:23
418,17,27.4958,2021-06-03 16:30:35
419,17,27.4958,2021-06-03 16:30:47
420,17,27.4958,2021-06-03 16:31:17
421,17,27.4958,2021-06-03 16:31:51
422,17,27.4958,2021-06-03 16:32:13
423,17,27.4958,2021-06-03 16:33:01
424,17,27.4958,2021-06-03 16:33:13
425,17,27.4958,2021-06-03 16:33:46
426,17,27.4958,2021-06-03 16:34:16
427,17,27.4958,2021-06-03 16:35:31
428,17,25.5126,2021-06-04 07:49:23
429,17,25.5126,2021-06-04 07:50:12
430,17,25.5126,2021-06-04 07:50:55
431,17,25.5126,2021-06-04 07:51:38
432,17,25.5126,2021-06-04 07:51:55
433,17,25.5126,2021-06-04 07:58:10
434,17,25.6926,2021-06-04 08:07:19
435,17,25.6926,2021-06-04 08:07:49
436,17,25.6926,2021-06-04 08:08:36
437,17,25.6926,2021-06-04 08:09:46
438,17,25.6926,2021-06-04 08:10:14
439,17,25.6926,2021-06-04 08:10:57
440,17,25.6926,2021-06-04 08:11:27
441,17,25.6926,2021-06-04 08:13:46
442,17,25.6926,2021-06-04 08:14:25
443,17,25.6926,2021-06-04 08:18:02
444,17,26.447,2021-06-04 09:10:48
445,17,26.447,2021-06-04 09:11:18
446,17,26.447,2021-06-04 09:12:15
447,17,26.447,2021-06-04 09:17:58
448,17,26.447,2021-06-04 09:18:24
449,17,26.447,2021-06-04 09:18:48
450,17,26.7201,2021-06-04 09:42:48
451,17,26.7201,2021-06-04 09:52:51
452,17,26.7201,2021-06-04 09:53:47
453,17,26.9037,2021-06-04 11:38:17
454,17,26.7906,2021-06-04 13:59:12
455,17,26.6212,2021-06-04 13:59:33
456,17,26.6212,2021-06-04 14:01:11
457,17,26.6212,2021-06-04 14:01:57
458,17,26.6212,2021-06-04 14:02:50
459,17,26.6212,2021-06-04 14:04:32
460,17,26.6212,2021-06-04 14:13:35
461,17,26.4255,2021-06-04 15:13:31
462,17,26.4255,2021-06-04 15:26:23
463,17,26.4255,2021-06-04 15:26:57
464,17,26.4255,2021-06-04 15:27:25
465,17,26.4255,2021-06-04 15:28:12
466,17,26.4255,2021-06-04 15:28:45
467,17,26.4255,2021-06-04 15:29:02
468,17,26.4433,2021-06-04 15:31:18
469,17,26.4433,2021-06-04 15:35:32
470,17,26.4433,2021-06-04 15:38:29
471,17,26.4433,2021-06-04 15:39:43
472,17,26.4433,2021-06-04 15:44:53
